CST 2026-07-17 20:03:48.932     0     0 I I00000/HiLog: ========Zeroth log of type: init
CST 2026-07-17 20:06:03.315   444   454 W C01c42/TimeService: t3 142017
CST 2026-07-17 20:06:03.315   728   979 I C05301/LIVE_VIEW: [liveview_switch_manager.cpp(CheckRomUpgrade:400)]ProcessRomUpgrade success
CST 2026-07-17 20:06:03.315   728   979 W C01650/RdbStoreManager: IsConfigInvalidChanged:no bundleName
CST 2026-07-17 20:06:03.315   728   979 E C01650/SilentProxy: IsSupportSilentFromService:GetRdbService failed, err is 27394049.
CST 2026-07-17 20:06:03.428  4527  4527 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4527 2000 2000] failed
CST 2026-07-17 20:06:03.428  4527  4527 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4527 2000 2000] failed
CST 2026-07-17 20:06:03.428  4527  4527 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.436  4531  4531 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4531 2000 2000] failed
CST 2026-07-17 20:06:03.437  4531  4531 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4531 2000 2000] failed
CST 2026-07-17 20:06:03.437  4531  4531 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.439  4530  4530 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4530 2000 2000] failed
CST 2026-07-17 20:06:03.439  4529  4529 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4529 2000 2000] failed
CST 2026-07-17 20:06:03.439  4529  4529 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4529 2000 2000] failed
CST 2026-07-17 20:06:03.439  4530  4530 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4530 2000 2000] failed
CST 2026-07-17 20:06:03.439  4529  4529 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.439  4530  4530 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.451  4532  4532 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4532 2000 2000] failed
CST 2026-07-17 20:06:03.451  4533  4533 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4533 2000 2000] failed
CST 2026-07-17 20:06:03.452  4533  4533 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4533 2000 2000] failed
CST 2026-07-17 20:06:03.452  4532  4532 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4532 2000 2000] failed
CST 2026-07-17 20:06:03.452  4532  4532 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.452  4533  4533 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.456   444   454 W C01c42/TimeService: uid:5523 id:930806353 wk:0
CST 2026-07-17 20:06:03.456   444   454 W C01c42/TimeService: t3 143561
CST 2026-07-17 20:06:03.456   444   519 I C01c42/TimeService: start:930806353 typ:1 int:0 trig:1784289993456 pid:728
CST 2026-07-17 20:06:03.456   444   519 W C01c42/TimeService: id:930806353 we:172017
CST 2026-07-17 20:06:03.456   728  1077 I C01202/Unordered: Pid 728 publish notification.event.PUSH_AGENT to -1 end(1,1,0,0)
CST 2026-07-17 20:06:03.464   588   723 I C02511/HDF_LOG_TAG: [a92ab01aab7136e] BL active,T=65
CST 2026-07-17 20:06:03.464   643   651 E C02510/power_interface_proxy: [a92ab01aab7136e] HoldRunningLockExt_ failed, error code is -1
CST 2026-07-17 20:06:03.464   643   651 E C02908/PowerRunningLock: [a92ab01aab7136e] try lock increase fail,N:push_manager_service_pushAgentEventThread_52022,T:65,C:0
CST 2026-07-17 20:06:03.464   643   651 I C02908/PowerRunningLock: [a92ab01aab7136e] Timerid=70,Ms=5000
CST 2026-07-17 20:06:03.464   418  4535 I C05300/push60100022: [a92ab01aab7136e] This is PushAgentProcessor, code: 6
CST 2026-07-17 20:06:03.464   418  4535 I C05300/push60100022: [a92ab01aab7136e] Report notification event to ha begin
CST 2026-07-17 20:06:03.464   418  4535 W C05300/push: [a92ab01aab7136e] EncryptWithSha256: Parame is Illeage
CST 2026-07-17 20:06:03.464   418  4535 I C05300/push: [a92ab01aab7136e] GetBundleInfoV9 start, bundleName:com.ohos.sceneboard
CST 2026-07-17 20:06:03.466   643   651 I C02908/PowerRunningLock: [a92ab01aab7136e] timer exist,unregistId=70
CST 2026-07-17 20:06:03.466   643   651 I C02908/PowerRunningLock: [a92ab01aab7136e] UL N=push_manager_service_pushAgentEventThread_52022
CST 2026-07-17 20:06:03.466   418  4536 I C04707/HaClientLite: [a92ab01aab7136e] SetConfigOptions(push_service1)
CST 2026-07-17 20:06:03.466   418  4536 I C04707/HaClientLite: [a92ab01aab7136e] OnEvents(push_service1, 2)
CST 2026-07-17 20:06:03.505   311   388 I C015b5/NetMgrEnhanced: OnDelayedAppBackground unReg AppQoe for cn.alfadb.netbird.e3vpna
CST 2026-07-17 20:06:03.505   311   388 W C015b5/NetMgrEnhanced: Qoe is not supported.
CST 2026-07-17 20:06:03.505   311   388 I C015b5/NetMgrEnhanced: qoeInterface is null
CST 2026-07-17 20:06:03.627  1694  1805 I C0430a/file_monitor_service: [MainMissionStatus:197]CanExit
CST 2026-07-17 20:06:03.627  1694  1805 I C0430a/file_monitor_service: [MainMissionStatus:203]SecondaryScanner idle
CST 2026-07-17 20:06:03.677  4538  4538 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4538 2000 2000] failed
CST 2026-07-17 20:06:03.677  4538  4538 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4538 2000 2000] failed
CST 2026-07-17 20:06:03.677  4538  4538 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.684  4540  4540 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4540 2000 2000] failed
CST 2026-07-17 20:06:03.684  4540  4540 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4540 2000 2000] failed
CST 2026-07-17 20:06:03.684  4540  4540 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.691  4541  4541 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4541 2000 2000] failed
CST 2026-07-17 20:06:03.691  4541  4541 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4541 2000 2000] failed
CST 2026-07-17 20:06:03.691  4541  4541 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:03.741  2205  2205 W A01c06/ICON: AppIconWeatherModel --> initWeatherListener, retryTimes: 4
CST 2026-07-17 20:06:03.749   469  1523 E C01707/CONCUR: [Interface] task 1523 apply qos failed, errno = 4
CST 2026-07-17 20:06:03.749   469  1523 E C01611/QosManager: QosManager: Failed to set thread QoS to QOS_USER_INTERACTIVE, ret: -1
CST 2026-07-17 20:06:03.749   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmsapp.totemweather -u 100 -i 0 -f 32
CST 2026-07-17 20:06:03.749   728   979 W C01121/BMSQuery: GetBundleInfo failed -n com.huawei.hmsapp.totemweather -u 100
CST 2026-07-17 20:06:03.750   469  1523 E C01651/BundleMgrProxy: GetBundleInfoFromBMS: GetBundleInfo failed!bundleName is com.huawei.hmsapp.totemweather, userId is 100
CST 2026-07-17 20:06:03.750   469  1523 E C01651/DataProviderConfig: GetFromProxyData: Get bundleInfo failed! bundleName:com.huawei.hmsapp.totemweather, userId:100, visitedId:100, uri:******icIconInfo
CST 2026-07-17 20:06:03.750   469  1523 E C01651/DataShareServiceImpl: GetBMSAndMetaDataStatus: CalledInfo failed! token:0x20087fab,ret:1001,uri:******icIconInfo
CST 2026-07-17 20:06:03.750   469  1523 E C01651/DataShareServiceImpl: GetSilentProxyStatus: BMS or metaData not ready to complete, token:0x20087fab, uri:******icIconInfo
CST 2026-07-17 20:06:03.750  2205  2205 E A01c06/ICON: AppIconWeatherModel --> get weather info failed, code: 15700010, message: The DataShareHelper is not initialized successfully.
CST 2026-07-17 20:06:03.892   643   714 I C02986/DisplayPowerBrightness: lux=[0/141726, 0/141872, 0/142017, 0/142163, 0/142308, 0/142454, ], bDelta=5.000000, dDelta=1.000000, size=63
CST 2026-07-17 20:06:03.926   460   512 I C02300/FenceExtension: start connectAbility,userId:-1
CST 2026-07-17 20:06:03.926   460   512 I C02300/FenceExtension: ConnectAbility
CST 2026-07-17 20:06:03.926   460   512 I C01342/ServiceExt: [AMC599]name:com.huawei.hmos.location SAFeatureServiceExtensionAbility, userId:-1
CST 2026-07-17 20:06:03.926   728   979 I C01342/ServiceExt: [a92ab91aabe216e, f22459, 0] [ABMS5529]element: com.huawei.hmos.location/SAFeatureServiceExtensionAbility
CST 2026-07-17 20:06:03.926   728   979 W C01123/BMSCommon: [a92ab91aabe216e, f22459, 0] uid(1021) invalid
CST 2026-07-17 20:06:03.927   728   979 I C01336/AMS: [a92ab91aabe216e, f22459, 0] [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 20:06:03.927   728   979 I C01121/BMSQuery: [a92ab91aabe216e, f22459, 0] ExplicitQueryAbility no match -n com.huawei.hmos.location -a SAFeatureServiceExtensionAbility -u 100 -i 0
CST 2026-07-17 20:06:03.927   728   979 W C01121/BMSQuery: [a92ab91aabe216e, f22459, 0] bundle_data_mgr.cpp:ExplicitQueryExtensionInfo:7268 extensionAbility not found or disabled
CST 2026-07-17 20:06:03.927   728   979 I C01121/BMSQuery: [a92ab91aabe216e, f22459, 0] ExplicitQueryExtension size:0 -n com.huawei.hmos.location -e SAFeatureServiceExtensionAbility -u 100 -i 0
CST 2026-07-17 20:06:03.927   728   979 W C01121/BMSQuery: [a92ab91aabe216e, f22459, 0] bundle_mgr_host_impl.cpp:QueryExtensionAbilityInfos:3425 no valid extension info can be inquired
CST 2026-07-17 20:06:03.927   728   979 E C01336/AMS: [a92ab91aabe216e, f22459, 0] [start_ability_utils.cpp290]extensionInfo empty
CST 2026-07-17 20:06:03.927   728   979 E C01342/ServiceExt: [a92ab91aabe216e, f22459, 0] [ABMS5868]generate request error
CST 2026-07-17 20:06:03.927   460   512 E C02300/FenceExtension: [(DoConnect:153)]CONNECT_ABILITY_FAILED,ret:2097152
CST 2026-07-17 20:06:03.927   460   512 I C02300/FenceExtension: start connectAbility,userId:-1
CST 2026-07-17 20:06:03.927   460   512 I C02300/FenceExtension: ConnectAbility
CST 2026-07-17 20:06:03.927   460   512 I C01342/ServiceExt: [AMC599]name:com.huawei.hmos.location SAFeatureServiceExtensionAbility, userId:-1
CST 2026-07-17 20:06:03.928   728   979 I C01342/ServiceExt: [a92aba1aabe28e2, 305ce2b, 0] [ABMS5529]element: com.huawei.hmos.location/SAFeatureServiceExtensionAbility
CST 2026-07-17 20:06:03.928   728   979 W C01123/BMSCommon: [a92aba1aabe28e2, 305ce2b, 0] uid(1021) invalid
CST 2026-07-17 20:06:03.928   728   979 I C01336/AMS: [a92aba1aabe28e2, 305ce2b, 0] [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 20:06:03.928   728   979 I C01121/BMSQuery: [a92aba1aabe28e2, 305ce2b, 0] ExplicitQueryAbility no match -n com.huawei.hmos.location -a SAFeatureServiceExtensionAbility -u 100 -i 0
CST 2026-07-17 20:06:03.929   728   979 W C01121/BMSQuery: [a92aba1aabe28e2, 305ce2b, 0] bundle_data_mgr.cpp:ExplicitQueryExtensionInfo:7268 extensionAbility not found or disabled
CST 2026-07-17 20:06:03.929   728   979 I C01121/BMSQuery: [a92aba1aabe28e2, 305ce2b, 0] ExplicitQueryExtension size:0 -n com.huawei.hmos.location -e SAFeatureServiceExtensionAbility -u 100 -i 0
CST 2026-07-17 20:06:03.929   728   979 W C01121/BMSQuery: [a92aba1aabe28e2, 305ce2b, 0] bundle_mgr_host_impl.cpp:QueryExtensionAbilityInfos:3425 no valid extension info can be inquired
CST 2026-07-17 20:06:03.929   728   979 E C01336/AMS: [a92aba1aabe28e2, 305ce2b, 0] [start_ability_utils.cpp290]extensionInfo empty
CST 2026-07-17 20:06:03.929   728   979 E C01342/ServiceExt: [a92aba1aabe28e2, 305ce2b, 0] [ABMS5868]generate request error
CST 2026-07-17 20:06:03.929   460   512 E C02300/FenceExtension: [(DoConnect:153)]CONNECT_ABILITY_FAILED,ret:2097152
CST 2026-07-17 20:06:03.929   460   512 W C02300/FenceExtension: connect failed,retry again
CST 2026-07-17 20:06:04.038  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(50)]GetHapRemoteObject, remoteObj is nullptr, bundle com.huawei.hmos.ouc
CST 2026-07-17 20:06:04.038  2715  3226 I C01352/ExtMgr: [extension_manager_client.cpp134]name:com.huawei.hmos.ouc ServiceExtAbility, userId:-1.
CST 2026-07-17 20:06:04.038   728   979 I C01342/ServiceExt: [ABMS5529]element: com.huawei.hmos.ouc/ServiceExtAbility
CST 2026-07-17 20:06:04.039   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 0
CST 2026-07-17 20:06:04.039   728   979 W C01336/AMS: [start_ability_utils.cpp76]failed: com.huawei.hmos.ouc
CST 2026-07-17 20:06:04.039   728   979 W C01336/AMS: [crowd_test_interceptor.cpp54]GetAppInfo failed
CST 2026-07-17 20:06:04.039   728   979 W C01120/BMS: app_control_manager.cpp:GetAppRunningControlRule:397 getAppId failed,-n:com.huawei.hmos.ouc
CST 2026-07-17 20:06:04.039   728   979 W C01123/BMSCommon: uid(6666) invalid
CST 2026-07-17 20:06:04.039   728   979 I C01336/AMS: [start_ability_utils.cpp54]appIndex:-1
CST 2026-07-17 20:06:04.039   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:04.039   728   979 I C01121/BMSQuery: ExplicitQueryAbility no match -n com.huawei.hmos.ouc -a ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:04.039   728   979 W C01120/BMS: query abilitys_ext code 8521480
CST 2026-07-17 20:06:04.040   728   979 W C01123/BMSCommon: bundle not exist -n com.huawei.hmos.ouc -u 100 -i 0 -f 1062
CST 2026-07-17 20:06:04.040   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:ExplicitQueryExtensionInfo:7239 ExplicitQueryExtensionInfo failed
CST 2026-07-17 20:06:04.040   728   979 I C01121/BMSQuery: ExplicitQueryExtension size:0 -n com.huawei.hmos.ouc -e ServiceExtAbility -u 100 -i 0
CST 2026-07-17 20:06:04.040   728   979 W C01121/BMSQuery: bundle_data_mgr.cpp:GetCloneAppIndexes:2463 no bundleName com.huawei.hmos.ouc found
CST 2026-07-17 20:06:04.040   728   979 W C01121/BMSQuery: bundle_mgr_host_impl.cpp:QueryExtensionAbilityInfos:3425 no valid extension info can be inquired
CST 2026-07-17 20:06:04.040   728   979 E C01336/AMS: [start_ability_utils.cpp290]extensionInfo empty
CST 2026-07-17 20:06:04.040   728   979 E C01342/ServiceExt: [ABMS5868]generate request error
CST 2026-07-17 20:06:04.040  2715  3226 E C02e00/UPDATE_SA: [hap_connection.cpp(82)]HapConnection call interface failed, ret 2097152
CST 2026-07-17 20:06:04.040  2715  3226 E C02e00/UPDATE_SA: [ouc_hap_connection.cpp(72)]SendRemoteRequest, can not connect to ouc
CST 2026-07-17 20:06:04.040  2715  3226 E C02e00/UPDATE_SA: [ouc_hap_connection.cpp(279)]SendMessage request failed, code: 5
CST 2026-07-17 20:06:04.054   319  4046 W C01f04/MultiSimontroller: [GetSimAccountInfo-(multi_sim_controller.cpp:1141)] slotId 0 is invalid
CST 2026-07-17 20:06:04.054   319  4046 E C01f04/TelephonySubsystem: GetSimAccountInfo fail!
CST 2026-07-17 20:06:04.094  4544  4544 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4544 2000 2000] failed
CST 2026-07-17 20:06:04.094  4544  4544 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4544 2000 2000] failed
CST 2026-07-17 20:06:04.094  4544  4544 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.101  4544  4544 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4544 2000 2000] failed
CST 2026-07-17 20:06:04.101  4544  4544 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4544 2000 2000] failed
CST 2026-07-17 20:06:04.101  4544  4544 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.308  1514  4546 I C04315/CloudKitSA: ExecuteSAUnloadTask execute SA unload task, lastExecuteTime: 1784289842716
CST 2026-07-17 20:06:04.308  1514  4546 I C04315/CloudKitSA: ExecuteSAUnloadTask SA last execute time less than 1784289842716 ms, no need unload now.
CST 2026-07-17 20:06:04.369   142   840 I C01800/SAMGR: NF SA:65962,830_204
CST 2026-07-17 20:06:04.428  4548  4548 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4548 2000 2000] failed
CST 2026-07-17 20:06:04.428  4548  4548 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4548 2000 2000] failed
CST 2026-07-17 20:06:04.428  4548  4548 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.435  4550  4550 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4550 2000 2000] failed
CST 2026-07-17 20:06:04.435  4550  4550 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4550 2000 2000] failed
CST 2026-07-17 20:06:04.435  4550  4550 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.435  4551  4551 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4551 2000 2000] failed
CST 2026-07-17 20:06:04.436  4551  4551 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4551 2000 2000] failed
CST 2026-07-17 20:06:04.436  4551  4551 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.436  4552  4552 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4552 2000 2000] failed
CST 2026-07-17 20:06:04.436  4552  4552 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4552 2000 2000] failed
CST 2026-07-17 20:06:04.436  4552  4552 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.443  4553  4553 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4553 2000 2000] failed
CST 2026-07-17 20:06:04.443  4553  4553 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4553 2000 2000] failed
CST 2026-07-17 20:06:04.443  4553  4553 W C02c02/PARAM: SystemReadParam failed!name is:persist.init.debug.loglevel,err:1002
CST 2026-07-17 20:06:04.444  4554  4554 W C02c02/PARAM: Selinux check name persist.init.debug.loglevel in u:object_r:startup_init_param:s0 [4554 2000 2000] failed
